"year","mm","dd","stime","period","sampid","transamp","transect","site","boat","latitude","longitude","region","label","inbplot","plot.num","new.numb","sample","cluster","depth","hab.type","sub.major","sub.minor1","sub.minor2","ab.total","i.total","sl.larv.n","sl.larv.adj","comment"
1999,6,28,1740,-1,9930443,,"9000","21",3,46.51010132,-84.24829865,2,"",1,"36",366,2,,8,1,6,8,9,0,0,0,0,""
1999,6,28,1750,-1,9930444,,"9000","22",3,46.50952911,-84.24839783,2,"",1,"36",366,2,,8,1,6,8,9,0,0,0,0,""
1999,6,28,1760,-1,9930445,,"9000","23",3,46.50954056,-84.24739838,2,"",1,"36",366,2,,28,2,5,7,6,0,0,0,0,""
1999,6,28,1800,-1,9930446,,"9000","24",3,46.51018143,-84.24659729,2,"",1,"36",366,2,,38,2,5,7,6,0,0,0,0,""
1999,6,28,1840,-1,9930447,,"9000","25",3,46.51119995,-84.24680328,2,"",1,"36",366,2,,26,2,5,7,6,0,0,1,2.63,""
1999,6,28,1910,-1,9930448,,"9000","26",3,46.50841141,-84.25170135,2,"",1,"36",365,2,,3,1,6,8,9,0,0,0,0,""
1999,6,28,1920,-1,9930449,,"9000","27",3,46.50896835,-84.25219727,2,"",1,"36",365,2,,2,1,6,5,8,0,0,0,0,""
1999,6,30,707,-1,9930451,,"9000","29",3,46.51002121,-84.24420166,2,"",1,"12",12,2,,26,1,6,9,9,0,0,0,0,""
1999,6,30,722,-1,9930452,,"9000","30",3,46.5105896,-84.24490356,2,"",1,"12",12,2,,30,1,6,9,9,0,0,0,0,""
1999,6,30,736,-1,9930453,,"9000","31",3,46.51121902,-84.24510193,2,"",1,"36",367,2,,36,2,6,5,7,0,0,0,0,""
1999,6,30,802,-1,9930457,,"9000","35",3,46.51012039,-84.24759674,2,"",1,"36",366,2,,16,1,6,5,9,0,0,2,6.24,""
1999,6,30,816,-1,9930458,,"9000","36",3,46.50957108,-84.24590302,2,"",1,"36",366,2,,30,1,6,5,9,0,0,0,0,""
1999,6,30,827,-1,9930459,,"9000","37",3,46.50951004,-84.24500275,2,"",1,"12",12,2,,30,2,5,6,7,0,0,0,0,""
1999,6,30,831,-1,9930460,,"9000","38",3,46.50901031,-84.24590302,2,"",1,"36",366,2,,32,1,6,5,9,0,0,0,0,""
1999,6,30,841,-1,9930461,,"9000","39",3,46.50843811,-84.24590302,2,"",1,"36",366,2,,33,1,5,6,9,0,0,0,0,""
1999,6,30,852,-1,9930462,,"9000","40",3,46.50793839,-84.24610138,2,"",1,"36",366,2,,32,1,5,6,9,0,0,0,0,""
1999,6,30,907,-1,9930463,,"9000","41",3,46.50838852,-84.24420166,2,"",1,"12",12,2,,7,1,6,8,9,0,0,0,0,""
1999,6,30,920,-1,9930464,,"9000","42",3,46.50843048,-84.24669647,2,"",1,"36",366,2,,37,3,3,9,9,0,0,0,0,""
1999,6,30,926,-1,9930465,,"9000","43",3,46.50790024,-84.24669647,2,"",1,"36",366,2,,39,1,5,6,9,0,0,0,0,""
1999,6,30,939,-1,9930466,,"9000","44",3,46.50625992,-84.24680328,2,"",1,"36",365,2,,21,1,6,5,9,0,0,0,0,""
1999,6,30,948,-1,9930467,,"9000","45",3,46.50577927,-84.24690247,2,"",1,"36",365,2,,8,1,6,9,9,0,0,0,0,""
1999,6,30,957,-1,9930468,,"9000","46",3,46.50568008,-84.24759674,2,"",1,"36",365,2,,33,1,6,5,9,0,0,0,0,""
1999,6,30,1010,-1,9930469,,"9000","47",3,46.50621033,-84.24919891,2,"",1,"36",365,2,,36,2,5,6,9,0,0,2,2.74,""
1999,6,30,1020,-1,9930470,,"9000","48",3,46.50785828,-84.2492981,2,"",1,"36",365,2,,9,1,6,9,9,0,0,0,0,""
1999,6,30,1040,-1,9930471,,"9000","49",3,46.50841904,-84.24839783,2,"",1,"36",365,2,,16,1,6,9,9,0,0,1,3.3,""
1999,6,30,1050,-1,9930472,,"9000","50",3,46.50893021,-84.24919891,2,"",1,"36",365,2,,7,1,6,9,9,0,0,0,0,""
1999,6,30,1130,-1,9930473,,"9000","51",3,46.50844955,-84.25,2,"",1,"36",365,2,,6,1,6,9,9,0,0,0,0,""
1999,6,30,1140,-1,9930474,,"9000","52",3,46.50785828,-84.25,2,"",1,"36",365,2,,6,1,6,9,9,0,0,0,0,""
1999,6,30,1160,-1,9930476,,"9000","54",3,46.50786972,-84.25250244,2,"",1,"36",364,2,,2,1,6,5,9,0,0,0,0,""
1999,6,30,1210,-1,9930477,,"9000","55",3,46.50680923,-84.25340271,2,"",1,"36",364,2,,3,1,6,5,9,0,0,0,0,""
1999,6,30,1220,-1,9930478,,"9000","56",3,46.50669098,-84.25160217,2,"",1,"36",364,2,,6,1,6,9,9,0,0,0,0,""
1999,6,30,1220,-1,9930479,,"9000","57",3,46.50728989,-84.25080109,2,"",1,"36",364,2,,7,1,6,9,9,0,0,1,7.16,""
1999,6,30,1230,-1,9930480,,"9000","58",3,46.50677872,-84.25080109,2,"",1,"36",364,2,,8,1,6,9,9,0,0,0,0,""
1999,6,30,1240,-1,9930481,,"9000","59",3,46.50619125,-84.25080109,2,"",1,"36",364,2,,14,1,6,9,9,1,0,1,3.7,""
1999,6,30,1250,-1,9930482,,"9000","60",3,46.50572968,-84.25080109,2,"",1,"36",364,2,,14,1,6,5,9,0,0,0,0,""
1999,6,30,1300,-1,9930483,,"9000","61",3,46.50619888,-84.25,2,"",1,"36",364,2,,20,1,6,5,9,0,0,0,0,""
1999,6,30,1310,-1,9930484,,"9000","62",3,46.50506973,-84.25009918,2,"",1,"36",364,2,,38,2,5,9,9,0,0,0,0,""
1999,6,30,1320,-1,9930485,,"9000","63",3,46.50457001,-84.24909973,2,"",1,"36",364,2,,37,1,6,5,9,0,0,0,0,""
1999,6,30,1340,-1,9930486,,"9000","64",3,46.50471878,-84.25080109,2,"",1,"36",364,2,,30,2,5,6,9,0,0,0,0,""
1999,6,30,1350,-1,9930487,,"9000","65",3,46.5051384,-84.25250244,2,"",1,"36",364,2,,8,1,6,8,9,0,0,0,0,""
1999,6,30,1360,-1,9930488,,"9000","66",3,46.50408173,-84.25330353,2,"",1,"36",363,2,,10,2,5,6,9,1,0,2,5.98,""
1999,6,30,1410,-1,9930489,,"9000","67",3,46.50400162,-84.25499725,2,"",1,"36",363,2,,24,2,7,6,9,0,0,0,0,""
1999,6,30,1410,-1,9930490,,"9000","68",3,46.50342941,-84.25509644,2,"",1,"36",363,2,,3,2,6,5,7,1,0,5,33.61,""
1999,6,30,1430,-1,9930491,,"9000","69",3,46.50289917,-84.25340271,2,"",1,"36",363,2,,18,3,7,9,9,0,0,0,0,""
1999,6,30,1430,-1,9930492,,"9000","70",3,46.50239944,-84.2542038,2,"",1,"36",363,2,,22,3,7,9,9,0,0,0,0,""
1999,6,30,1430,-1,9930493,,"9000","71",3,46.50207901,-84.2519989,2,"",1,"36",363,2,,25,2,5,6,7,0,0,0,0,""
1999,6,30,1440,-1,9930494,,"9000","72",3,46.50242996,-84.25170135,2,"",1,"36",363,2,,28,2,5,6,7,0,0,0,0,""
1999,6,30,1450,-1,9930495,,"9000","73",3,46.50246048,-84.25330353,2,"",1,"36",363,2,,19,3,2,9,9,0,0,0,0,""
1999,6,30,1500,-1,9930496,,"9000","74",3,46.50197983,-84.25509644,2,"",1,"36",363,2,,26,2,5,9,9,0,0,0,0,""
1999,6,30,1510,-1,9930497,,"9000","75",3,46.50128174,-84.25499725,2,"",1,"36",362,2,,19,3,3,4,9,0,0,0,0,""
1999,6,30,1520,-1,9930498,,"9000","76",3,46.50131989,-84.25409698,2,"",1,"36",363,2,,22,3,3,4,9,0,0,0,0,""
1999,6,30,1520,-1,9930499,,"9000","77",3,46.50085068,-84.25499725,2,"",1,"36",362,2,,22,3,3,4,9,0,0,0,0,""
1999,6,30,1530,-1,9930500,,"9000","78",3,46.50086975,-84.25409698,2,"",1,"36",363,2,,20,3,7,4,9,0,0,0,0,""
1999,6,30,1530,-1,9930501,,"9000","79",3,46.50083923,-84.25350189,2,"",1,"36",363,2,,11,1,6,8,9,0,0,0,0,""
1999,6,30,1540,-1,9930502,,"9000","80",3,46.50347137,-84.24990082,2,"",1,"36",364,2,,20,3,3,2,9,0,0,0,0,""
1999,6,30,1610,-1,9930503,,"9000","81",3,46.52035141,-84.24089813,2,"",1,"45",45,2,,14,1,6,8,9,0,0,0,0,""
1999,6,30,1610,-1,9930504,,"9000","82",3,46.52022934,-84.24150085,2,"",1,"45",45,2,,11,1,6,8,9,0,0,0,0,""
1999,6,30,1620,-1,9930505,,"9000","83",3,46.51914978,-84.24169922,2,"",1,"45",45,2,,19,1,6,8,5,0,0,0,0,""
1999,6,30,1630,-1,9930506,,"9000","84",3,46.51914978,-84.24089813,2,"",1,"45",45,2,,34,2,5,6,9,0,0,0,0,""
1999,6,30,1640,-1,9930507,,"9000","85",3,46.51808167,-84.24150085,2,"",1,"13",131,2,,28,2,5,6,7,0,0,0,0,""
1999,6,30,1650,-1,9930508,,"9000","86",3,46.5180397,-84.24089813,2,"",1,"13",132,2,,24,2,5,7,6,0,0,0,0,""
1999,6,30,1660,-1,9930509,,"9000","87",3,46.51694107,-84.24089813,2,"",1,"13",131,2,,24,2,5,7,6,0,0,0,0,""
1999,6,30,1740,-1,9930510,,"9000","88",3,46.5175705,-84.24089813,2,"",1,"13",132,2,,25,2,5,7,9,0,0,0,0,""
1999,6,30,1750,-1,9930511,,"9000","89",3,46.51659012,-84.24259949,2,"",1,"13",131,2,,30,2,5,6,7,0,0,0,0,""
1999,6,30,1760,-1,9930512,,"9000","90",3,46.51660156,-84.24340057,2,"",1,"13",131,2,,38,2,5,6,9,0,0,0,0,""
1999,6,30,1810,-1,9930513,,"9000","91",3,46.51594162,-84.24340057,2,"",1,"13",131,2,,33,2,5,6,9,0,0,0,0,""
1999,6,30,1820,-1,9930514,,"9000","92",3,46.51538849,-84.24330139,2,"",1,"13",131,2,,30,1,6,8,9,0,0,0,0,""
1999,6,30,1820,-1,9930515,,"9000","93",3,46.51477051,-84.24340057,2,"",1,"13",131,2,,23,1,6,8,9,0,0,0,0,""
1999,6,30,1840,-1,9930516,,"9000","94",3,46.51414871,-84.24199677,2,"",1,"13",131,2,,2,2,7,6,9,0,0,0,0,""
1999,6,30,1840,-1,9930517,,"9000","95",3,46.51488876,-84.24259949,2,"",1,"13",131,2,,20,1,6,8,9,0,0,0,0,""
1999,6,30,1850,-1,9930518,,"9000","96",3,46.51588821,-84.24099731,2,"",1,"13",131,2,,17,1,6,8,9,0,0,0,0,""
1999,6,30,1860,-1,9930519,,"9000","97",3,46.51718903,-84.24169922,2,"",1,"13",131,2,,33,2,5,9,9,0,0,0,0,""
1999,6,30,1910,-1,9930520,,"9000","98",3,46.51762009,-84.24259949,2,"",1,"45",45,2,,39,2,5,6,8,0,0,1,4.1,""
1999,6,30,1920,-1,9930521,,"9000","99",3,46.5181694,-84.24259949,2,"",1,"45",45,2,,39,2,7,6,5,0,0,0,0,""
1999,6,30,1940,-1,9930522,,"9000","100",3,46.51325989,-84.24259949,2,"",1,"12",12,2,,12,1,6,8,9,0,0,0,0,""
1999,6,30,1940,-1,9930523,,"9000","101",3,46.51274872,-84.24259949,2,"",1,"12",12,2,,4,1,6,8,7,0,0,0,0,""
1999,6,30,1950,-1,9930524,,"9000","102",3,46.51227188,-84.24269867,2,"",1,"12",12,2,,1,3,2,3,9,0,0,0,0,""
1999,6,30,1960,-1,9930526,,"9000","104",3,46.51002884,-84.24349976,2,"",1,"12",12,2,,6,1,6,8,9,0,0,0,0,""
1999,6,30,2010,-1,9930527,,"9000","105",3,46.50727081,-84.24259949,2,"",1,"12",12,2,,5,2,5,4,9,0,0,0,0,""
1999,8,5,1020,1,9932001,,"9000","1",3,46.46240997,-84.28659821,2,"",1,"6",6,2,,6,1,6,5,9,0,0,1,4.1,""
1999,8,5,1060,1,9932002,,"9000","2",3,46.46294022,-84.28749847,2,"",1,"6",6,2,,5,1,6,5,9,0,0,0,0,""
1999,8,5,1110,1,9932003,,"9000","3",3,46.46289063,-84.28579712,2,"",1,"6",6,2,,3,1,6,5,9,0,0,0,0,""
1999,8,5,1260,1,9932004,,"9000","4",3,46.46218109,-84.28500366,2,"",1,"6",6,2,,6,1,6,5,9,0,0,0,0,""
1999,8,5,1310,1,9932005,,"9000","5",3,46.46292114,-84.28500366,2,"",1,"6",6,2,,4,1,6,5,9,0,0,0,0,""
1999,8,5,1320,1,9932006,,"9000","6",3,46.46339035,-84.28649902,2,"",1,"6",6,2,,3,1,5,6,9,0,0,2,3.02,""
1999,8,5,1330,1,9932007,,"9000","7",3,46.46405029,-84.28659821,2,"",1,"6",6,2,,4,1,6,5,9,0,0,0,0,""
1999,8,5,1340,1,9932008,,"9000","8",3,46.46385956,-84.28739929,2,"",1,"6",6,2,,4,1,6,5,9,0,0,0,0,""
1999,8,5,1350,1,9932009,,"9000","9",3,46.463871,-84.28910065,2,"",1,"6",6,2,,4,1,6,5,9,0,0,0,0,""
1999,8,5,1360,1,9932010,,"9000","10",3,46.46443939,-84.28900146,2,"",1,"6",6,2,,4,1,6,5,7,0,0,0,0,""
1999,8,5,1410,1,9932011,,"9000","11",3,46.46443939,-84.28820038,2,"",1,"6",6,2,,3,1,6,5,4,0,0,0,0,""
1999,8,5,1430,1,9932012,,"9000","12",3,46.46498108,-84.28739929,2,"",1,"6",6,2,,6,2,7,5,9,0,0,0,0,""
1999,8,5,1430,1,9932013,,"9000","13",3,46.46564102,-84.28730011,2,"",1,"6",6,2,,6,2,7,5,9,0,0,0,0,""
1999,8,5,1450,1,9932014,,"9000","14",3,46.46455002,-84.28649902,2,"",1,"6",6,2,,6,2,7,5,9,0,0,0,0,""
1999,8,5,1510,1,9932015,,"9000","15",3,46.46445847,-84.28559875,2,"",1,"6",6,2,,30,3,7,9,9,0,0,0,0,""
1999,8,5,1520,1,9932016,,"9000","16",3,46.46488953,-84.28399658,2,"",0,,,2,,37,3,7,9,9,0,0,0,0,""
1999,8,6,849,1,9932017,,"9000","17",3,46.46279907,-84.28250122,2,"",0,,,2,,33,3,7,9,9,0,0,0,0,""
1999,8,6,905,1,9932018,,"9000","18",3,46.46614075,-84.28820038,2,"",1,"39",39,2,,6,1,6,5,9,0,0,0,0,""
1999,8,6,917,1,9932019,,"9000","19",3,46.46664047,-84.28739929,2,"",1,"39",39,2,,23,3,3,9,9,0,0,0,0,""
1999,8,6,931,1,9932020,,"9000","20",3,46.4667511,-84.28890228,2,"",1,"39",39,2,,4,2,3,4,9,0,0,0,0,""
1999,8,6,935,1,9932021,,"9000","21",3,46.46718979,-84.28820038,2,"",1,"39",39,2,,10,1,7,5,6,0,0,0,0,""
1999,8,6,945,1,9932022,,"9000","22",3,46.46775055,-84.28900146,2,"",1,"39",39,2,,11,3,7,9,9,0,0,0,0,""
1999,8,6,950,1,9932023,,"9000","23",3,46.4683609,-84.28900146,2,"",1,"39",39,2,,14,3,3,9,9,0,0,0,0,""
1999,8,6,957,1,9932024,,"9000","24",3,46.46831894,-84.28990173,2,"",1,"39",39,2,,12,1,6,5,9,0,0,0,0,""
1999,8,6,1010,1,9932025,,"9000","25",3,46.46889114,-84.29049683,2,"",1,"39",39,2,,6,1,6,5,9,0,0,0,0,""
1999,8,6,1020,1,9932026,,"9000","26",3,46.46942139,-84.29060364,2,"",1,"39",39,2,,18,1,6,5,9,0,0,0,0,""
1999,8,6,1030,1,9932027,,"9000","27",3,46.46934891,-84.28980255,2,"",1,"39",39,2,,12,2,5,6,3,0,0,0,0,""
1999,8,6,1100,1,9932029,,"9000","29",3,46.46823883,-84.28839874,2,"",1,"39",39,2,,35,3,7,9,9,0,0,0,0,""
1999,8,6,1110,1,9932030,,"9000","30",3,46.46879959,-84.28900146,2,"",1,"39",39,2,,23,3,7,9,9,0,0,0,0,""
1999,8,6,1120,1,9932031,,"9000","31",3,46.46994019,-84.28980255,2,"",1,"39",39,2,,20,3,7,9,9,0,0,0,0,""
1999,8,6,1130,1,9932032,,"9000","32",3,46.47040939,-84.29000092,2,"",1,"39",39,2,,28,2,7,5,9,0,0,0,0,""
1999,8,6,1140,1,9932033,,"9000","33",3,46.47052002,-84.29070282,2,"",1,"39",39,2,,20,2,5,4,9,0,0,0,0,""
1999,8,6,1240,1,9932035,,"9000","35",3,46.47198105,-84.29109955,2,"",1,"39",39,2,,35,3,3,9,9,0,0,0,0,""
1999,8,6,1250,1,9932036,,"9000","36",3,46.4720993,-84.29149628,2,"",1,"39",39,2,,22,2,7,5,9,0,0,0,0,""
1999,8,6,1260,1,9932037,,"9000","37",3,46.47262955,-84.292099,2,"",1,"39",39,2,,4,3,7,9,9,0,0,0,0,""
1999,8,6,1260,1,9932038,,"9000","38",3,46.47298813,-84.29170227,2,"",1,"39",39,2,,35,3,7,9,9,0,0,0,0,""
1999,8,6,1310,1,9932039,,"9000","39",3,46.47478104,-84.28829956,2,"",0,,,2,,12,1,6,5,9,0,0,0,0,""
1999,8,6,1330,1,9932040,,"9000","40",3,46.47647858,-84.28720093,2,"",0,,,2,,16,1,5,6,9,0,0,0,0,""
1999,8,6,1330,1,9932041,,"9000","41",3,46.47753906,-84.28829956,2,"",0,,,2,,8,2,7,6,9,0,0,0,0,""
1999,8,6,1350,1,9932043,,"9000","43",3,46.47743988,-84.29550171,2,"",0,,,2,,15,2,5,7,9,0,0,0,0,""
1999,8,6,1410,1,9932044,,"9000","44",3,46.47970963,-84.2940979,2,"",0,,,2,,27,3,7,9,9,0,0,0,0,""
1999,8,6,1420,1,9932045,,"9000","45",3,46.48075104,-84.29650116,2,"",0,,,2,,40,3,7,9,9,0,0,0,0,""
1999,8,6,1430,1,9932046,,"9000","46",3,46.48075867,-84.30079651,2,"",1,"1",1,2,,2,2,5,7,9,0,0,0,0,""
1999,8,6,1450,1,9932047,,"9000","47",3,46.48078918,-84.30149841,2,"",1,"1",1,2,,3,1,5,6,9,0,0,0,0,""
1999,8,6,1450,1,9932048,,"9000","48",3,46.48136139,-84.30139923,2,"",1,"1",1,2,,2,2,5,9,9,0,0,0,0,""
1999,8,6,1510,1,9932049,,"9000","49",3,46.48181152,-84.30139923,2,"",1,"1",1,2,,10,1,5,6,9,0,0,1,2.75,""
1999,8,6,1520,1,9932050,,"9000","50",3,46.48236084,-84.30130005,2,"",1,"1",1,2,,11,3,3,9,9,0,0,0,0,""
1999,8,6,1530,1,9932051,,"9000","51",3,46.4824295,-84.29969788,2,"",0,,,2,,15,3,3,9,9,0,0,0,0,""
1999,8,7,851,1,9932052,,"9000","52",3,46.46892166,-84.29499817,2,"",0,,,2,,10,2,5,7,9,0,0,0,0,""
1999,8,7,925,1,9932053,,"9000","1",3,46.48939896,-84.29070282,2,"",1,"15",152,2,,6,1,6,9,9,0,0,0,0,""
1999,8,7,942,1,9932054,,"9000","2",3,46.49047089,-84.290802,2,"",1,"15",152,2,,34,1,6,9,9,0,0,0,0,""
1999,8,7,955,1,9932055,,"9000","3",3,46.48997116,-84.290802,2,"",1,"15",152,2,,30,1,6,5,9,0,0,0,0,""
1999,8,7,1010,1,9932056,,"9000","4",3,46.48894882,-84.29239655,2,"",1,"15",152,2,,32,1,6,9,9,0,0,0,0,""
1999,8,7,1030,1,9932057,,"9000","5",3,46.48778915,-84.29229736,2,"",1,"15",155,2,,42,1,6,5,9,0,0,0,0,""
1999,8,7,1040,1,9932058,,"9000","6",3,46.48725128,-84.2940979,2,"",1,"15",155,2,,10,1,6,5,9,0,0,0,0,""
1999,8,7,1050,1,9932059,,"9000","7",3,46.48672867,-84.2940979,2,"",1,"15",155,2,,7,1,6,5,8,0,0,0,0,""
1999,8,7,1060,1,9932060,,"9000","8",3,46.48616028,-84.29419708,2,"",1,"15",155,2,,7,1,6,5,9,0,0,0,0,""
1999,8,7,1110,1,9932061,,"9000","9",3,46.48612976,-84.29319763,2,"",1,"15",155,2,,6,1,7,6,9,0,0,0,0,""
1999,8,7,1110,1,9932062,,"9000","10",3,46.48609161,-84.29239655,2,"",1,"15",155,2,,2,3,3,2,9,0,0,0,0,""
1999,8,7,1120,1,9932063,,"9000","11",3,46.48572922,-84.29319763,2,"",1,"15",155,2,,7,1,6,7,5,0,0,0,0,""
1999,8,7,1430,1,9932065,,"9000","13",3,46.49217987,-84.28900146,2,"",1,"15",153,2,,29,1,5,7,6,0,0,0,0,""
1999,8,8,906,1,9932066,,"9000","14",3,46.49330139,-84.29329681,2,"",1,"44",44,2,,30,1,6,9,9,0,0,1,1.73,""
1999,8,8,921,1,9932067,,"9000","15",3,46.49325943,-84.29219818,2,"",1,"8",8,2,,32,1,6,9,9,0,0,0,0,""
1999,8,8,931,1,9932068,,"9000","16",3,46.49327087,-84.29149628,2,"",1,"8",8,2,,32,1,6,5,9,0,0,0,0,""
1999,8,8,943,1,9932069,,"9000","17",3,46.49382019,-84.28579712,2,"",1,"8",8,2,,20,1,5,6,9,0,0,1,4.64,""
1999,8,8,958,1,9932070,,"9000","18",3,46.49383926,-84.28659821,2,"",1,"8",8,2,,23,1,5,6,9,0,0,0,0,""
1999,8,8,1010,1,9932071,,"9000","19",3,46.49431992,-84.28659821,2,"",1,"8",8,2,,25,1,6,5,9,0,0,0,0,""
1999,8,8,1020,1,9932072,,"9000","20",3,46.49489975,-84.28600311,2,"",1,"8",8,2,,28,1,6,5,9,0,0,0,0,""
1999,8,8,1020,1,9932073,,"9000","21",3,46.49485016,-84.28659821,2,"",1,"8",8,2,,28,1,6,9,9,0,0,0,0,""
1999,8,8,1030,1,9932074,,"9000","22",3,46.49533844,-84.28420258,2,"",1,"8",8,2,,14,1,6,9,9,0,0,0,0,""
1999,8,8,1040,1,9932075,,"9000","23",3,46.49541855,-84.28500366,2,"",1,"8",8,2,,15,3,3,9,9,0,0,0,0,""
1999,8,8,1050,1,9932076,,"9000","24",3,46.49580002,-84.28479767,2,"",1,"8",8,2,,9,3,3,9,9,0,0,0,0,""
1999,8,8,1050,1,9932077,,"9000","25",3,46.49591064,-84.28659821,2,"",1,"8",8,2,,16,1,6,9,9,0,0,0,0,""
1999,8,8,1100,1,9932078,,"9000","26",3,46.49641037,-84.28669739,2,"",1,"8",8,2,,8,1,6,9,9,0,0,0,0,""
1999,8,8,1110,1,9932079,,"9000","27",3,46.49588013,-84.28829956,2,"",1,"8",8,2,,23,1,6,9,9,0,0,0,0,""
1999,8,8,1120,1,9932080,,"9000","28",3,46.49481964,-84.28749847,2,"",1,"8",8,2,,27,1,6,9,9,0,0,0,0,""
1999,8,8,1130,1,9932081,,"9000","29",3,46.49380112,-84.28739929,2,"",1,"8",8,2,,27,1,6,9,9,0,0,0,0,""
1999,8,8,1140,1,9932082,,"9000","30",3,46.49435043,-84.28829956,2,"",1,"8",8,2,,20,1,6,9,9,0,0,0,0,""
1999,8,8,1230,1,9932083,,"9000","31",3,46.49496078,-84.28820038,2,"",1,"8",8,2,,24,1,6,9,9,0,0,0,0,""
1999,8,8,1240,1,9932084,,"9000","32",3,46.49546051,-84.28900146,2,"",1,"8",8,2,,33,1,6,9,8,0,0,1,3.46,""
1999,8,8,1300,1,9932085,,"9000","33",3,46.49427032,-84.28910065,2,"",1,"8",8,2,,16,1,6,9,9,0,0,0,0,""
1999,8,8,1310,1,9932086,,"9000","34",3,46.49435043,-84.29000092,2,"",1,"8",8,2,,16,1,6,9,9,0,0,0,0,""
1999,8,8,1320,1,9932087,,"9000","35",3,46.49438858,-84.29070282,2,"",1,"44",44,2,,18,1,6,9,9,0,0,0,0,""
1999,8,8,1330,1,9932088,,"9000","36",3,46.49382019,-84.29160309,2,"",1,"44",44,2,,26,1,6,9,9,0,0,0,0,""
1999,8,8,1340,1,9932089,,"9000","37",3,46.4937706,-84.29239655,2,"",1,"44",44,2,,25,1,6,9,9,0,0,0,0,""
1999,8,8,1350,1,9932090,,"9000","38",3,46.49422073,-84.29219818,2,"",1,"44",44,2,,23,1,6,9,9,0,0,0,0,""
1999,8,8,1410,1,9932091,,"9000","39",3,46.49808121,-84.29319763,2,"",0,,,2,,4,1,6,9,9,0,0,0,0,""
1999,8,8,1430,1,9932092,,"9000","40",3,46.49855042,-84.29329681,2,"",0,,,2,,1,2,5,9,9,0,0,0,0,""
1999,8,8,1440,1,9932093,,"9000","41",3,46.49158859,-84.29319763,2,"",1,"15",152,2,,7,1,6,5,8,0,0,0,0,""
1999,8,8,1450,1,9932094,,"9000","42",3,46.49160004,-84.29229736,2,"",1,"15",152,2,,15,1,6,9,9,0,0,0,0,""
1999,8,8,1510,1,9932095,,"9000","43",3,46.49050903,-84.29160309,2,"",1,"15",152,2,,5,3,3,9,9,0,0,0,0,""
1999,8,9,856,1,9932096,,"9000","44",3,46.49198151,-84.292099,2,"",1,"15",152,2,,45,1,5,6,9,0,0,0,0,""
1999,8,9,925,1,9932097,,"9000","45",3,46.4895401,-84.2940979,2,"",1,"15",152,2,,14,1,6,9,9,0,0,0,0,""
1999,8,9,942,1,9932098,,"9000","46",3,46.49052048,-84.29429626,2,"",1,"15",152,2,,1,3,3,9,9,0,0,0,0,""
1999,8,9,949,1,9932099,,"9000","47",3,46.48785019,-84.2940979,2,"",1,"15",155,2,,6,1,5,6,9,0,0,0,0,""
1999,8,9,959,1,9932100,,"9000","48",3,46.48936081,-84.29319763,2,"",1,"15",152,2,,1,1,5,6,9,0,0,0,0,""
1999,8,9,1020,1,9932101,,"9000","49",3,46.48463821,-84.29329681,2,"",1,"15",155,2,,8,1,6,9,9,0,0,0,0,""
1999,8,9,1030,1,9932102,,"9000","50",3,46.48447037,-84.29229736,2,"",1,"15",155,2,,1,3,3,9,9,0,0,0,0,""
1999,8,9,1030,1,9932103,,"9000","51",3,46.4850502,-84.29239655,2,"",1,"15",155,2,,1,3,3,9,9,0,0,0,0,""
1999,8,9,1030,1,9932104,,"9000","52",3,46.48553848,-84.29180145,2,"",1,"15",155,2,,4,2,5,6,3,0,0,0,0,""
1999,8,9,1050,1,9932105,,"9000","53",3,46.4839592,-84.29149628,2,"",1,"15",155,2,,4,2,5,3,9,0,0,0,0,""
1999,8,9,1060,1,9932106,,"9000","54",3,46.48503113,-84.28900146,2,"",1,"15",156,2,,13,1,5,6,9,0,0,0,0,""
1999,8,9,1110,1,9932107,,"9000","55",3,46.48561859,-84.28820038,2,"",1,"15",156,2,,8,1,6,9,9,0,0,0,0,""
1999,8,9,1110,1,9932108,,"9000","56",3,46.48624039,-84.28829956,2,"",1,"15",156,2,,16,1,6,9,9,0,0,0,0,""
1999,8,9,1120,1,9932109,,"9000","57",3,46.48730087,-84.28980255,2,"",1,"15",156,2,,9,1,6,9,9,0,0,0,0,""
1999,8,9,1130,1,9932110,,"9000","58",3,46.48783875,-84.29000092,2,"",1,"15",156,2,,12,1,6,9,9,0,0,0,0,""
1999,8,9,1140,1,9932111,,"9000","59",3,46.48796082,-84.290802,2,"",1,"15",155,2,,2,3,3,9,9,0,0,0,0,""
1999,8,9,1140,1,9932112,,"9000","60",3,46.48830032,-84.28910065,2,"",1,"15",156,2,,3,1,5,6,9,0,0,0,0,""
1999,8,9,1150,1,9932113,,"9000","61",3,46.48883057,-84.28829956,2,"",1,"15",153,2,,10,1,6,9,9,0,0,0,0,""
1999,8,9,1240,1,9932114,,"9000","62",3,46.4892807,-84.28600311,2,"",1,"15",153,2,,4,1,5,6,9,0,0,0,0,""
1999,8,9,1260,1,9932115,,"9000","63",3,46.48897934,-84.28579712,2,"",1,"15",153,2,,4,1,5,6,9,0,0,0,0,""
1999,8,9,1310,1,9932116,,"9000","64",3,46.48786163,-84.28659821,2,"",1,"15",156,2,,4,3,3,9,9,0,0,0,0,""
1999,8,9,1310,1,9932117,,"9000","65",3,46.48723984,-84.28600311,2,"",1,"15",156,2,,10,3,3,9,9,0,0,0,0,""
